run,phase,iteration,case,latency_ms,status,route,compile_submissions,eager_fallback,max_abs_error
hybrid-r1,serving,4,batch1_contiguous,0.065929,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r1,serving,4,batch2_contiguous,0.063949,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,4,batch4_contiguous,0.06631,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,4,batch2_strided,0.07135,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,4,batch3_strided_late,0.052709,ok,eager_fallback,0,True,0.0
hybrid-r1,serving,5,batch0_contiguous,0.048169,ok,compiled_cache,0,False,0.0
hybrid-r1,serving,5,batch1_contiguous,0.064099,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r1,serving,5,batch2_contiguous,0.065379,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,5,batch4_contiguous,0.064528,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,5,batch2_strided,0.066999,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,5,batch3_strided_late,0.053009,ok,eager_fallback,0,True,0.0
hybrid-r1,serving,6,batch0_contiguous,0.048219,ok,compiled_cache,0,False,0.0
hybrid-r1,serving,6,batch1_contiguous,0.061559,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r1,serving,6,batch2_contiguous,0.063699,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,6,batch4_contiguous,0.065889,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,6,batch2_strided,0.067559,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,6,batch3_strided_late,0.050359,ok,eager_fallback,0,True,0.0
hybrid-r1,serving,7,batch0_contiguous,0.046069,ok,compiled_cache,0,False,0.0
hybrid-r1,serving,7,batch1_contiguous,0.063979,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r1,serving,7,batch2_contiguous,0.064649,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,7,batch4_contiguous,0.062389,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,7,batch2_strided,0.064429,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,7,batch3_strided_late,0.060768,ok,eager_fallback,0,True,0.0
hybrid-r1,serving,8,batch0_contiguous,0.048449,ok,compiled_cache,0,False,0.0
hybrid-r1,serving,8,batch1_contiguous,0.062239,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r1,serving,8,batch2_contiguous,0.061889,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,8,batch4_contiguous,0.064459,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,8,batch2_strided,0.069539,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,8,batch3_strided_late,0.05178,ok,eager_fallback,0,True,0.0
hybrid-r1,serving,9,batch0_contiguous,0.04734,ok,compiled_cache,0,False,0.0
hybrid-r1,serving,9,batch1_contiguous,0.06107,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r1,serving,9,batch2_contiguous,0.065529,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,9,batch4_contiguous,0.062219,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,9,batch2_strided,0.06476,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,9,batch3_strided_late,0.060669,ok,eager_fallback,0,True,0.0
hybrid-r1,serving,10,batch0_contiguous,0.048659,ok,compiled_cache,0,False,0.0
hybrid-r1,serving,10,batch1_contiguous,0.061288,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r1,serving,10,batch2_contiguous,0.064379,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,10,batch4_contiguous,0.065589,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,10,batch2_strided,0.068289,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,10,batch3_strided_late,0.05106,ok,eager_fallback,0,True,0.0
hybrid-r1,serving,11,batch0_contiguous,0.04606,ok,compiled_cache,0,False,0.0
hybrid-r1,serving,11,batch1_contiguous,0.121088,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r1,serving,11,batch2_contiguous,0.074669,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,11,batch4_contiguous,0.063509,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,11,batch2_strided,0.079859,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,11,batch3_strided_late,0.05554,ok,eager_fallback,0,True,0.0
hybrid-r1,serving,12,batch0_contiguous,0.04716,ok,compiled_cache,0,False,0.0
hybrid-r1,serving,12,batch1_contiguous,0.06099,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r1,serving,12,batch2_contiguous,0.072878,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,12,batch4_contiguous,0.065269,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,12,batch2_strided,0.066789,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,12,batch3_strided_late,0.051849,ok,eager_fallback,0,True,0.0
hybrid-r1,serving,13,batch0_contiguous,0.048319,ok,compiled_cache,0,False,0.0
hybrid-r1,serving,13,batch1_contiguous,0.070059,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r1,serving,13,batch2_contiguous,0.06456,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,13,batch4_contiguous,0.05955,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,13,batch2_strided,0.078039,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,13,batch3_strided_late,0.05534,ok,eager_fallback,0,True,0.0
hybrid-r1,serving,14,batch0_contiguous,0.04731,ok,compiled_cache,0,False,0.0
hybrid-r1,serving,14,batch1_contiguous,0.060379,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r1,serving,14,batch2_contiguous,0.07111,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,14,batch4_contiguous,0.07421,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,14,batch2_strided,0.06559,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,14,batch3_strided_late,0.049609,ok,eager_fallback,0,True,0.0
hybrid-r1,serving,15,batch0_contiguous,0.048459,ok,compiled_cache,0,False,0.0
hybrid-r1,serving,15,batch1_contiguous,0.069059,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r1,serving,15,batch2_contiguous,0.062791,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,15,batch4_contiguous,0.06083,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,15,batch2_strided,0.067099,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,15,batch3_strided_late,0.05197,ok,eager_fallback,0,True,0.0
hybrid-r1,serving,16,batch0_contiguous,0.04649,ok,compiled_cache,0,False,0.0
hybrid-r1,serving,16,batch1_contiguous,0.059259,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r1,serving,16,batch2_contiguous,0.06128,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,16,batch4_contiguous,0.071859,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,16,batch2_strided,0.06898,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,16,batch3_strided_late,0.051139,ok,eager_fallback,0,True,0.0
hybrid-r1,serving,17,batch0_contiguous,0.048229,ok,compiled_cache,0,False,0.0
hybrid-r1,serving,17,batch1_contiguous,0.068469,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r1,serving,17,batch2_contiguous,0.063119,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,17,batch4_contiguous,0.06028,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,17,batch2_strided,0.07643,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,17,batch3_strided_late,0.05265,ok,eager_fallback,0,True,0.0
hybrid-r1,serving,18,batch0_contiguous,0.04662,ok,compiled_cache,0,False,0.0
hybrid-r1,serving,18,batch1_contiguous,0.059769,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r1,serving,18,batch2_contiguous,0.06183,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,18,batch4_contiguous,0.074349,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,18,batch2_strided,0.068279,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,18,batch3_strided_late,0.05011,ok,eager_fallback,0,True,0.0
hybrid-r1,serving,19,batch0_contiguous,0.047239,ok,compiled_cache,0,False,0.0
hybrid-r1,serving,19,batch1_contiguous,0.069649,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r1,serving,19,batch2_contiguous,0.069529,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,19,batch4_contiguous,0.063469,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,19,batch2_strided,0.069999,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,19,batch3_strided_late,0.054128,ok,eager_fallback,0,True,0.0
hybrid-r1,serving,20,batch0_contiguous,0.048079,ok,compiled_cache,0,False,0.0
hybrid-r1,serving,20,batch1_contiguous,0.061249,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r1,serving,20,batch2_contiguous,0.071949,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,20,batch4_contiguous,0.063399,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,20,batch2_strided,0.064159,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,20,batch3_strided_late,0.05002,ok,eager_fallback,0,True,0.0
hybrid-r1,serving,21,batch0_contiguous,0.048,ok,compiled_cache,0,False,0.0
hybrid-r1,serving,21,batch1_contiguous,0.07048,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r1,serving,21,batch2_contiguous,0.068719,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,21,batch4_contiguous,0.092948,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,21,batch2_strided,0.073609,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,21,batch3_strided_late,0.05381,ok,eager_fallback,0,True,0.0
hybrid-r1,serving,22,batch0_contiguous,0.054099,ok,compiled_cache,0,False,0.0
hybrid-r1,serving,22,batch1_contiguous,0.063538,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r1,serving,22,batch2_contiguous,0.06753,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,22,batch4_contiguous,0.063199,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,22,batch2_strided,0.063509,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,22,batch3_strided_late,0.05175,ok,eager_fallback,0,True,0.0
hybrid-r1,serving,23,batch0_contiguous,0.049989,ok,compiled_cache,0,False,0.0
hybrid-r1,serving,23,batch1_contiguous,0.064231,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r1,serving,23,batch2_contiguous,0.061579,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,23,batch4_contiguous,0.065139,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,23,batch2_strided,0.069399,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,23,batch3_strided_late,0.051979,ok,eager_fallback,0,True,0.0
hybrid-r1,serving,24,batch0_contiguous,0.047191,ok,compiled_cache,0,False,0.0
hybrid-r1,serving,24,batch1_contiguous,0.060739,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r1,serving,24,batch2_contiguous,0.068159,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,24,batch4_contiguous,0.064809,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,24,batch2_strided,0.06583,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,24,batch3_strided_late,0.049789,ok,eager_fallback,0,True,0.0
hybrid-r1,serving,25,batch0_contiguous,0.052159,ok,compiled_cache,0,False,0.0
hybrid-r1,serving,25,batch1_contiguous,0.066208,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r1,serving,25,batch2_contiguous,0.06366,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,25,batch4_contiguous,0.061459,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,25,batch2_strided,0.068219,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,25,batch3_strided_late,0.05309,ok,eager_fallback,0,True,0.0
hybrid-r1,serving,26,batch0_contiguous,0.04973,ok,compiled_cache,0,False,0.0
hybrid-r1,serving,26,batch1_contiguous,0.0607,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r1,serving,26,batch2_contiguous,0.067199,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,26,batch4_contiguous,0.064599,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,26,batch2_strided,0.069659,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,26,batch3_strided_late,0.048979,ok,eager_fallback,0,True,0.0
hybrid-r1,serving,27,batch0_contiguous,0.047579,ok,compiled_cache,0,False,0.0
hybrid-r1,serving,27,batch1_contiguous,0.060959,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r1,serving,27,batch2_contiguous,0.067009,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,27,batch4_contiguous,0.06371,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,27,batch2_strided,0.068639,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,27,batch3_strided_late,0.050969,ok,eager_fallback,0,True,0.0
hybrid-r1,serving,28,batch0_contiguous,0.045629,ok,compiled_cache,0,False,0.0
hybrid-r1,serving,28,batch1_contiguous,0.064949,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r1,serving,28,batch2_contiguous,0.064779,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,28,batch4_contiguous,0.0641,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,28,batch2_strided,0.06471,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,28,batch3_strided_late,0.051059,ok,eager_fallback,0,True,0.0
hybrid-r1,serving,29,batch0_contiguous,0.052079,ok,compiled_cache,0,False,0.0
hybrid-r1,serving,29,batch1_contiguous,0.063509,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r1,serving,29,batch2_contiguous,0.06223,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,29,batch4_contiguous,0.060199,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,29,batch2_strided,0.07105,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,29,batch3_strided_late,0.05203,ok,eager_fallback,0,True,0.0
hybrid-r1,serving,30,batch0_contiguous,0.047959,ok,compiled_cache,0,False,0.0
hybrid-r1,serving,30,batch1_contiguous,0.060379,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r1,serving,30,batch2_contiguous,0.06909,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,30,batch4_contiguous,0.065789,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,30,batch2_strided,0.06564,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,30,batch3_strided_late,0.048859,ok,eager_fallback,0,True,0.0
hybrid-r1,serving,31,batch0_contiguous,0.04757,ok,compiled_cache,0,False,0.0
hybrid-r1,serving,31,batch1_contiguous,0.065779,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r1,serving,31,batch2_contiguous,0.061439,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,31,batch4_contiguous,0.058709,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,31,batch2_strided,0.070479,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,31,batch3_strided_late,0.053239,ok,eager_fallback,0,True,0.0
hybrid-r1,serving,32,batch0_contiguous,0.072358,ok,compiled_cache,0,False,0.0
hybrid-r1,serving,32,batch1_contiguous,0.06145,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r1,serving,32,batch2_contiguous,0.064359,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,32,batch4_contiguous,0.062579,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,32,batch2_strided,0.069239,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,32,batch3_strided_late,0.049839,ok,eager_fallback,0,True,0.0
hybrid-r1,serving,33,batch0_contiguous,0.04697,ok,compiled_cache,0,False,0.0
hybrid-r1,serving,33,batch1_contiguous,0.061439,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r1,serving,33,batch2_contiguous,0.06114,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,33,batch4_contiguous,0.064369,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,33,batch2_strided,0.067199,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,33,batch3_strided_late,0.052009,ok,eager_fallback,0,True,0.0
hybrid-r1,serving,34,batch0_contiguous,0.04586,ok,compiled_cache,0,False,0.0
hybrid-r1,serving,34,batch1_contiguous,0.06562,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r1,serving,34,batch2_contiguous,0.064899,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,34,batch4_contiguous,0.062489,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,34,batch2_strided,0.065579,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,34,batch3_strided_late,0.050669,ok,eager_fallback,0,True,0.0
hybrid-r1,serving,35,batch0_contiguous,0.051348,ok,compiled_cache,0,False,0.0
hybrid-r1,serving,35,batch1_contiguous,0.064468,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r1,serving,35,batch2_contiguous,0.062689,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,35,batch4_contiguous,0.060569,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,35,batch2_strided,0.071779,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,35,batch3_strided_late,0.052849,ok,eager_fallback,0,True,0.0
hybrid-r1,serving,36,batch0_contiguous,0.044979,ok,compiled_cache,0,False,0.0
hybrid-r1,serving,36,batch1_contiguous,0.05854,ok,compiled_cache,0,False,1.4901161193847656e-08
hybrid-r1,serving,36,batch2_contiguous,0.06237,ok,compiled_cache,0,False,5.960464477539063e-08
hybrid-r1,serving,36,batch4_contiguous,0.067139,ok,compiled_cache,0,False,5.960464477539063e-08
